id,keyword,answer,sentence,options
133,北,（3）（在）北边，（在）北方,又北向，不能得日（《项脊轩志》）,（1）…以北；（2）败逃，败逃的军队；（3）（在）北边，（在）北方；（4）向北
134,北,（3）（在）北边，（在）北方,沛公北向坐，张良西向侍（《鸿门宴》）,（1）…以北；（2）败逃，败逃的军队；（3）（在）北边，（在）北方；（4）向北
135,北,（4）向北,骊山北构而西折，直走咸阳（《阿房宫赋》）,（1）…以北；（2）败逃，败逃的军队；（3）（在）北边，（在）北方；（4）向北
136,北,（4）向北,东割膏腴之地，北收要害之郡（《过秦论》）,（1）…以北；（2）败逃，败逃的军队；（3）（在）北边，（在）北方；（4）向北
137,北,（4）向北,西并巴、蜀，北收上郡（《谏逐客书》）,（1）…以北；（2）败逃，败逃的军队；（3）（在）北边，（在）北方；（4）向北
138,备,（1）防备,所以遣将守关者，备他盗之出入与非常也（《鸿门宴》）,（1）防备；（2）具备；（3）完备，齐全
139,备,（2）具备,而神明自得，圣心备焉（《劝学》）,（1）防备；（2）具备；（3）完备，齐全
140,备,（3）完备，齐全,蟹白栗黄，备极护爱（《促织》）,（1）防备；（2）具备；（3）完备，齐全
141,备,（3）完备，齐全,太尉特使俺两个央浼二位干这件事，不想而今完备了（《林教头风雪山神庙》）,（1）防备；（2）具备；（3）完备，齐全
142,被,（1）被子,只说林冲就床上放了包裹被卧（《林教头风雪山神庙》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
143,被,（1）被子,只拽得一条絮被（《林教头风雪山神庙》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
144,被,（2）介词，表示被动,妆成每被秋娘妒（《琵琶行并序》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
145,被,（2）介词，表示被动,"风流总被,雨打风吹去（《永遇乐·京口北固亭怀古》）",（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
146,被,（2）介词，表示被动,怕则怕前街里被我婆婆见（《窦娥冤》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
147,被,（2）介词，表示被动,被捉住了（《林教头风雪山神庙》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
148,被,（2）介词，表示被动,忠而被谤（《屈原列传》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
149,被,（2）介词，表示被动,仍更被驱遣（《孔雀东南飞并序》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
150,被,（3）覆盖,如被冰雪（《促织》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
151,被,（4）通“披”，披散,被发行吟泽畔（《屈原列传》）,（1）被子；（2）介词，表示被动；（3）覆盖；（4）通“披”，披散
152,倍,（1）加倍,其实百倍（《六国论》）,（1）加倍；（2）同“背”，背弃
153,倍,（1）加倍,尝以十倍之地（《过秦论》）,（1）加倍；（2）同“背”，背弃
154,倍,（2）同“背”，背弃,愿伯具言臣之不敢倍德也（《鸿门宴》）,（1）加倍；（2）同“背”，背弃
155,背,（1）脊背,蹈其背以出血（《苏武传》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
156,背,（1）脊背,时村中来一驼背巫（《促织》,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
157,背,（2）背对着，与“向”相反,背西风，酒旗斜矗（《桂枝香·金陵怀古》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
158,背,（3）背叛,言沛公不敢背项王也（《鸿门宴》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
159,背,（3）背叛,而皆背晋以归梁（《五代史伶官传序》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
160,背,（4）背弃,畔主背亲（《苏武传》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
161,背,（5）违背,背绳墨以追曲兮（《离骚（节选）》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
162,背,（6）离去，指去世,慈父见背（《陈情表》）,（1）脊背；（2）背对着，与“向”相反；（3）背叛；（4）背弃；（5）违背；（6）离去，指去世
163,奔,（1）冲,虫暴怒，直奔（《促织》）,（1）冲；（2）跑；（3）奔驰；（4）奔驰的
164,奔,（2）跑,臣欲奉诏奔驰（《陈情表》）,（1）冲；（2）跑；（3）奔驰；（4）奔驰的
165,奔,（3）奔驰,情在骏奔（《归去来兮辞并序》）,（1）冲；（2）跑；（3）奔驰；（4）奔驰的
166,奔,（3）奔驰,载欣载奔（《归去来兮辞并序》）,（1）冲；（2）跑；（3）奔驰；（4）奔驰的
167,奔,（4）奔驰的,奔车朽索（《谏太宗十思疏》）,（1）冲；（2）跑；（3）奔驰；（4）奔驰的
168,本,（1）根,臣闻求木之长者，必固其根本（《谏太宗十思疏》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
169,本,（1）根,其本欲舒（《种树郭橐驼传》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
170,本,（1）根,摇其本以观其疏密（《种树郭橐驼传》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
171,本,（2）本来,少无适俗韵，性本爱丘山（《归园田居（其一）》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
172,本,（2）本来,本长安倡女（《琵琶行并序》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
173,本,（2）本来,自言本是京城女（《琵琶行并序》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
174,本,（2）本来,本无谋（《苏武传》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
175,本,（2）本来,男儿本自重横行（《燕歌行并序》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
176,本,（2）本来,本自无教训（《孔雀东南飞并序》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
177,本,（2）本来,本图宦达（《陈情表》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
178,本,（3）根本,物有本末（《大学之道》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
179,本,（3）根本,壹是皆以修身为本（《大学之道》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
180,本,（3）根本,人之本也（《屈原列传》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
181,本,（3）根本,人穷则反本（《屈原列传》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
182,本,（4）考察，探究,抑本其成败之迹，而皆自于人欤（《五代史伶官传序》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
183,本,（5）根本的仁政王道,盍亦反其本矣（《齐桓晋文之事》）,（1）根；（2）本来；（3）根本；（4）考察，探究；（5）根本的仁政王道
184,逼,（1）非常,细瞻景状，与村东大佛阁真逼似（《促织》）,（1）非常；（2）迫近、靠近；（3）逼迫
185,逼,（2）迫近、靠近,鸡健进，逐逼之，虫已在爪下矣（《促织》）,（1）非常；（2）迫近、靠近；（3）逼迫
186,逼,（3）逼迫,其家逼之，乃投水而死（《孔雀东南飞并序》）,（1）非常；（2）迫近、靠近；（3）逼迫
187,逼,（3）逼迫,我自不驱卿，逼迫有阿母（《孔雀东南飞并序》）,（1）非常；（2）迫近、靠近；（3）逼迫
188,逼,（3）逼迫,我有亲父母，逼迫兼弟兄（《孔雀东南飞并序》）,（1）非常；（2）迫近、靠近；（3）逼迫
189,逼,（3）逼迫,同是被逼迫，君尔妾亦然（《孔雀东南飞并序》）,（1）非常；（2）迫近、靠近；（3）逼迫
190,逼,（3）逼迫,郡县逼迫，催臣上道（《陈情表》）,（1）非常；（2）迫近、靠近；（3）逼迫
191,彼,（1）别人,言举斯心加诸彼而已（《齐桓晋文之事》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
192,彼,（2）那,彼节者有间，而刀刃者无厚（《庖丁解牛》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
193,彼,（2）那,乘彼垝垣，以望复关（《氓》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
194,彼,（3）那些,彼童子之师，授之书而习其句读者（《师说》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
195,彼,（4）那样,盈虚者如彼，而卒莫消长也（《赤壁赋》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
196,彼,（5）他、他们,彼与彼年相若也，道相似也（《师说》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
197,彼,（5）他、他们,及见贾生吊之，又怪屈原以彼其材（《屈原列传》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
198,彼,（5）他、他们,以小易大，彼恶知之（《齐桓晋文之事》）,（1）别人；（2）那；（3）那些；（4）那样；（5）他、他们
199,比,（1）等到,由也为之，比及三年（《〈论语〉十二章》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
200,比,（1）等到,求也为之，比及三年（《〈论语〉十二章》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
201,比,（1）等到,比去，以手阖门（《项脊轩志》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
202,比,（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼,宰严限追比（《促织》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
203,比,（3）用以盛放准备打斗的蟋蟀的容器,因出己虫，纳比笼中（《促织》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
204,比,（4）比较、较量,比权量力，则不可同年而语矣（《过秦论》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
205,比,（5）比得上,自名秦罗敷，可怜体无比（《孔雀东南飞并序》）,（1）等到；（2）旧时地方官限期交税、交差等，过期以杖责、监禁等方式继续追逼；（3）用以盛放准备打斗的蟋蟀的容器；（4）比较、较量；（5）比得上
206,鄙,（1）把……当作边邑,越国以鄙远，君知其难也（《烛之武退秦师》）,（1）把……当作边邑；（2）卑微，轻贱
207,鄙,（2）卑微，轻贱,人贱物亦鄙，不足迎后人（《孔雀东南飞并序》）,（1）把……当作边邑；（2）卑微，轻贱
208,蔽,（1）遮蔽、遮盖,蔽舳舻千里，旌旗蔽空（《赤壁赋》）,（1）遮蔽、遮盖；（2）遮护；（3）（受）蒙蔽
209,蔽,（2）遮护,项伯亦拔剑起舞，常以身翼蔽沛公（《鸿门宴》）,（1）遮蔽、遮盖；（2）遮护；（3）（受）蒙蔽
210,蔽,（3）（受）蒙蔽,虑壅蔽则思虚心以纳下（《谏太宗十思疏》）,（1）遮蔽、遮盖；（2）遮护；（3）（受）蒙蔽
211,蔽,（3）（受）蒙蔽,屈平疾王听之不聪也，谗谄之蔽明也（《屈原列传》）,（1）遮蔽、遮盖；（2）遮护；（3）（受）蒙蔽
212,毕,（1）完毕,若入前为寿，寿毕，请以剑舞（《鸿门宴》）,（1）完毕；（2）完结，此指为秦国所灭；（3）尽，全，都；（4）结束
213,毕,（2）完结，此指为秦国所灭,六王毕，四海一（《阿房宫赋》）,（1）完毕；（2）完结，此指为秦国所灭；（3）尽，全，都；（4）结束
214,毕,（3）尽，全，都,治乱之条贯，靡不毕见（《屈原列传》）,（1）完毕；（2）完结，此指为秦国所灭；（3）尽，全，都；（4）结束
